paper_name,article_title,summary
b'https://www.financialexpress.com',b'Axis Bank inducts Amitabh Chaudhry as additional director on its board',"b'Kotak Mahindra Bank in a communication to its customers said that their queries related to bank account, debit and credit cards will be addressed through WhatsApp.Saraswat Co-operative Bank also said it has become the first bank in the co-operative sector in the country to go live on WhatsApp channel for notifications and Bot services.Facebook-owned WhatsApp messaging platform has recently launched a \xe2\x80\x98WhatsApp for Business\xe2\x80\x99 service, which uses software interaction in response to user initiation to send notifications like text messages, boarding passes, receipts, tickets, account statements, among others to users.\xe2\x80\x9cIn this rapidly evolving era, it has become essential to have direct communication with customers.The bank continues to elevate its digital capabilities to offer customers new and exciting products through digital platforms,\xe2\x80\x9d Saraswat Bank said in a release.'"
b'https://www.financialexpress.com',"b'Banking services on WhatsApp? These two banks will address debit card, credit card and account queries on the app'","b'The new RBI guidelines on bank credit to corporates stipulate that the sanctioned fund-based working capital limits of Rs 150 crore.The new RBI guidelines on bank credit to corporates stipulate that the sanctioned fund-based working capital limits of Rs 150 crore and above must comprise at least 40 percent of the loan component while the remaining may be sanctioned as cash credit effective April 1, 2019.While the current practice is of allowing at least one day of cooling period between the date of maturity and re-issuance of the working capital limit, this could change over the medium-term, given that the liquidation of the long-term portion of the working capital may become onerous for the borrower with weak liquidity profile,\xe2\x80\x9d it said.The rating agency expects the internal liquidity of corporates could remain modest at best in both FY19 and FY20.The report further notes that of the total debt, working capital borrowings for NBFCs accounted for around 13 percent as of end March 2018 and it does not anticipate any material impact on the asset-liability management of NBFCs purely on account of the new guidelines.'"
b'https://www.financialexpress.com',b'New RBI norms capping bank credit to increase top companies\xe2\x80\x99 refinancing needs by Rs 4 trillion: Report',"b'The IBC, under Section 3 (8), defines a \xe2\x80\x98corporate debtor\xe2\x80\x99 as \xe2\x80\x98 a corporate person who owes a debt to any person\xe2\x80\x99.HDFC had moved the NCLT seeking to initiate the CIRP under section 7 of the IBC against the latter as it defaulted on repayment.\xe2\x80\x9cRHC Holding, being a financial service provider and having excluded from the definition of the \xe2\x80\x98corporate person\xe2\x80\x99, the present application filed under Section 7 of the Code against a financial service provider is not maintainable,\xe2\x80\x9d a NCLT Bench headed by President Justice MM Kumar, said.However, the NCLT said, \xe2\x80\x9cWe make it clear that any observations made in this order shall not be construed as an expression of opinion on the merit of the controversy and the right of the applicants before any other forum shall not be prejudiced on account of dismissal of instant application.\xe2\x80\x9d\n\nThe Reserve Bank had on April 3, 2008 certified RHC Holding, formerly known as Solaris Finance, to commence/carry on the business of non-banking financial without accepting public deposits.HDFC Ltd had earlier argued that since RHC Holdings had committed a default in repayment of the loan amount even after demands were raised, the adjudicating authority did not need to look into any other criterion for admission of the insolvency application.'"
b'https://www.financialexpress.com',b'NCLT dismisses HDFC plea for proceedings against RHC',"b'ADB\xe2\x80\x99s first Alternative Procurement Arrangement (APA) with the World Bank will allow procedures on co-financed projects to follow a single procurement framework, it said in a statement.(Reuters)\n\nAsian Development Bank (ADB) Thursday said it has entered into an arrangement with the World Bank to put in place a single framework that will make co-financed projects more efficient.ADB\xe2\x80\x99s first Alternative Procurement Arrangement (APA) with the World Bank will allow procedures on co-financed projects to follow a single procurement framework, it said in a statement.ADB said it is negotiating with other multilateral agencies to expand the number of co-financed projects that will use similar arrangements.This will lessen the burden on executing and implementing agencies that have traditionally used multiple procurement frameworks on a single project and project implementation, it added.'"
b'https://www.financialexpress.com',b'ADB enters an arrangement with World Bank for co-financed projects',"b'A central bank panel under governor Urjit Patel is unlikely to revisit the prompt corrective action (PCA) framework for weak banks in its much-awaited meeting on Thursday.Instead, it could just review the performance of 11 of the 21 state-run banks that are under the Reserve Bank of India\xe2\x80\x99s\n\n(RBI) corrective regime, a source close to the development told FE.Meanwhile, the government is planning to give priority to PCA-banks over relatively strong ones, as it gears up for the next round of capitalisation in December.In its last meeting on November 19, the RBI\xe2\x80\x99s central board decided that the PCA matter \xe2\x80\x9cwill be examined by the Board for Financial Supervision of the RBI\xe2\x80\x9d (headed by Patel).Sources had earlier said that as and when the central bank\xe2\x80\x99s panel reviewed the PCA, it could revisit the three indicators of the PCA framework \xe2\x80\x94 capital-to-risk-weighted-assets ratio (CRAR), net non-performing assets (NPA) and return on assets (RoA).'"
b'https://www.financialexpress.com',b'Sick banks: RBI panel may not revisit Prompt Corrective Action Framework',"b'On the insistence of senior advocate Sanjay Jain, appearing for Rao, the court also called for the file relating to grant of prosecution.The Delhi High Court on Wednesday sought the Centre\xe2\x80\x99s response on a plea by a PNB executive director, accused in the over Rs 13,000 crore bank fraud involving Nirav Modi, challenging the sanction granted for his prosecution.On the insistence of senior advocate Sanjay Jain, appearing for Rao, the court also called for the file relating to grant of prosecution.Jain argued in court that the sanction would adversely affect Rao\xe2\x80\x99s career as he would not be appointed as Managing Director of Vijaya Bank for which he has been shortlisted.The senior lawyer further said that his client\xe2\x80\x99s tenure in PNB was set to end on January 21, 2019, and if the sanction for prosecution remained in operation then his career would be ruined as he would be compulsorily retired after that.'"
b'https://www.financialexpress.com',"b'PNB fraud: Executive Director challenges sanction for prosecution, HC seeks Centre response'","b'The owners of these firms are often already wealth management customers and JP Morgan\xe2\x80\x99s Petno is now looking to offer their businesses loans, cash management, payment processing and other banking services.JP Morgan\xe2\x80\x99s challenge to the European banks in their traditional stronghold is another example of the U.S. bank using its clout to try to take business from competitors, after holding up much better than many during the financial crisis.Petno\xe2\x80\x99s prospect list was two years in the making and built by those responsible for JP Morgan\xe2\x80\x99s affairs in each country.While it will take time to win clients and recruit staff, Petno is convinced that JP Morgan can build a sustainable business in Europe similar to its commercial bank in the United States, which last year produced $8.6 billion of revenue.Petno declined to reveal his goals, but JP Morgan\xe2\x80\x99s expansion comes as corporate lending is a rare bright spot for Europe\xe2\x80\x99s banks amid rock-bottom interest rates and weak growth.'"
b'https://www.financialexpress.com',b'JP Morgan targets mid-sized firms in challenge to European banks',"b'The asset quality of retail loans is resilient, but the NBFCs\xe2\x80\x99 (non-banking finance companies) non-retail book has to be monitored for potential stress, domestic rating agency Crisil said in its report Wednesday.Difficulties in getting funding will halve the non-bank lenders\xe2\x80\x99 asset growth to around 10 per cent in the second half of the current fiscal, a report said.The asset quality of retail loans is resilient, but the NBFCs\xe2\x80\x99 (non-banking finance companies) non-retail book has to be monitored for potential stress, domestic rating agency Crisil said in its report Wednesday.Crisil said while the liquidity issues are easing slowly, disbursements by NBFCs have gone down by 20-40 per cent, with a more cautious approach taken by the non-retail segments.\xe2\x80\x9cOver the medium term, as non-banks\xe2\x80\x99 access to funding improves, retail asset classes especially, home loans and vehicle finance, which together account for over 50 per cent of overall non-bank credit should exhibit relatively steady growth and asset quality,\xe2\x80\x9d said Krishnan Sitaraman, senior director, Crisil.'"
b'https://www.financialexpress.com',"b'NBFCs\xe2\x80\x99 asset growth to halve to 10% in H2 on liquidity woes, says Crisil report'","b'For the financial year ending on March 31, 2019, the banks are likely to register weak earnings, while some state-run banks may post losses.Fitch has retained negative outlook for Indian banks reflecting the ongoing challenges for weak lenders, such as struggle to maintain core capitalisation amid poor profitability and rising macro headwinds.The Indian state-run banks will need $38 billion by the end of the financial year 2018-19, in order to sufficiently meet minimum Basel III capital standards, achieve 65% cover for non-performing assets, and leave some surplus capital for growth, according to Fitch\xe2\x80\x99s estimates.For the financial year ending on March 31, 2019, the banks are likely to register weak earnings, while some state-run banks may post losses.Credit cost in the current fiscal have moderated, it said, adding that ageing provisions are large enough to absorb the bulk of the weak pre-provision profit.'"
b'https://www.financialexpress.com',b'Outlook on banks Negative; private lenders to recover faster; PSU banks need this much capital: Fitch',"b'The SBI Capital manages 75 per cent of ETF investment of the EPFO, while the UTI Mutual Funds takes care of the remaining 25 per cent.We have not engaged (its arm) SBI Mutual Fund (as fund manager) because it was not there (as an applicant at the time of bidding) earlier,\xe2\x80\x9d Labour Minister Santosh Gangwar said.The SBI Capital manages 75 per cent of ETF investment of the EPFO, while the UTI Mutual Funds takes care of the remaining 25 per cent.But the decision would be taken by the Government of India.\xe2\x80\x9d\n\nAsked about doubling the minimum monthly pension to Rs 2,000, he said: \xe2\x80\x9cThere was no such proposal listed on the agenda for meeting today.The Board also mandated FAIC to select new fund manager for managing the corpus of the EPFO.'"
b'https://www.financialexpress.com',"b'SBI will cease to be EPFO fund manager from March-end, says Labour Minister Santosh Gangwar'","b'(Reuters)\n\nThe Reserve Bank of India (RBI) needs to relook the ownership guidelines for private sector banks as \xe2\x80\x98multiple and ambiguous rules\xe2\x80\x99 are restricting expansion of home-grown large financial institutions, says a report.Further, the report blamed the complex rules for the lack of interest among Indian institutions to set up new banks.However, such shareholding dilution primarily ends up with foreign investors, who are the majority owners in most of the Indian private sector banks.The report further said RBI should put its circular on dilution of owner equity stake in private banks in abeyance and immediately set up a committee to relook and re-examine the economic ownership issue.The bank failed to bring down the promoter\xe2\x80\x99s shareholding to 40 per cent within three years of operation.'"
b'https://www.financialexpress.com',"b'RBI needs to relook ownership norms for pvt lenders impeding expansion of large financial institutions, says report'","b'The investment round includes both primary fundraising and secondary sale by early-stage investors.Warburg Pincus led the equity round and acquired a minority stake in the company, the Delhi-based firm said in a statement.The investment round includes both primary fundraising and secondary sale by early-stage investors.Warburg Pincus Managing Director Narendra Ostawal said Fusion has had a remarkable journey to become a leading microfinance company in a short period.This fundraising follows an internal round that the company completed in February 2018 and significantly expands Fusion\xe2\x80\x99s capital base to support its high organic growth, the release said.'"
b'https://www.financialexpress.com',"b'Fusion Microfinance raises Rs 520-cr funding from Warburg Pincus, others'","b'Yes Asset Management had received the approval from SEBI to commence mutual fund business in July this year.Private sector lender Yes Bank Tuesday announced its foray in the mutual fund business with the final approval from the capital markets regulator Securities and Exchange Board of India (SEBI).Also Read: Yes Bank appoints ex-IRDA chief TS Vijayan as additional director\n\nWith this, Yes Asset Management (India) becomes the latest Indian company to mark the presence in the mutual fund segment.Yes Asset Management had received the approval from SEBI to commence mutual fund business in July this year.Meanwhile, the private sector lender has appointed T S Vijayan, former IRDA chairman, as an additional director for a term of five years with immediate effect.'"
b'https://www.financialexpress.com',b'Yes Bank enters into mutual fund business; gets SEBI nod to launch two mutual fund schemes',"b'IDBI Bank Tuesday said government will not participate in LIC\xe2\x80\x99s open offer to acquire 51 per cent stake in the bank.In October, LIC announced an open offer for acquiring 26 per cent of equity in IDBI Bank at a price of Rs 61.73 per share, entailing total payout of over Rs 12,602 crore.\xe2\x80\x9cIDBI Bank is in receipt of letter dated December 03, 2018 from Government of India confirming that Government of India will not participate in the open offer made by LIC,\xe2\x80\x9d IDBI Bank said in a regulatory filing.Subsequently, LIC then came out with an open offer for acquiring 26 per cent of equity in IDBI Bank at Rs 61.73 per share.The Insurance Regulatory and Development Authority of India in June had permitted LIC to increase its stake from 10.82 per cent to 51 per cent in the IDBI Bank.'"
b'https://www.financialexpress.com',b'Govt not to participate in LIC\xe2\x80\x99s open offer in IDBI Bank',"b'One-year MCLRs at ICICI\xe2\x80\x99s larger peers State Bank of India (SBI) and HDFC Bank stand at 8.5% and 8.7%, respectively.SBI has changed the date for the monthly review of its MCLRs to the 10th of every month from the 1st earlier, according to a notification on the bank\xe2\x80\x99s website.ICICI Bank\xe2\x80\x99s decision to raise lending rates comes days ahead of the announcement of the Reserve Bank of India\xe2\x80\x99s (RBI) monetary policy decision, scheduled for Wednesday.Tight liquidity conditions in the system may also be forcing their hand, experts say.\xe2\x80\x9cTerm deposit rates have been broadly flat over the last few months and will likely reflect an upward trend going ahead,\xe2\x80\x9d Kotak Institutional Equities said in a note last month, adding: \xe2\x80\x9cThe data (on lending rates) from October should see further improvement considering that the liquidity issues facing the sector, or more specifically the wholesale players, started from the last week of September.\xe2\x80\x9d'"
b'https://www.financialexpress.com',b'ICICI Bank hikes MCLRs by 10 bps across tenures',"b'Outstanding loans to NBFCs stood at Rs 5.63 lakh crore as on October 26, compared with `3.61 lakh crore on October 27, 2017.Loans to NBFCs accounted for 7% of the total bank credit of `80.57 lakh crore at the end of October 26.\xe2\x80\x9cBank credit to NBFCs has been accelerating over the last 18 months, the spurt in October reflects the bid to provide liquidity to NBFCs\xe2\x80\x9d, said experts at AnandRathi.With 29% (y-o-y) growth in outstanding bank credit during October \xe2\x80\x93 a 10-year high \xe2\x80\x93 services remain the main driver of credit growth this year, led by the NBFC sector, according to AnandRathi and RBI data.The NBFC sector\xe2\x80\x99s profitability has grown 29.2% in FY18, following a steady decline in profit growth since the past three years amid tight liquidity constraints.'"
b'https://www.financialexpress.com',b'Bank credit to NBFCs grows 56% in October',"b'HDFC Bank also said that those customers who were already using the old version will not be required to download the app again.(Image: Reuters)\n\nAfter facing flak from the public over a technical glitch in the new version of the mobile banking app, HDFC bank on Monday said that it is restoring the old version of the application.In a statement posted on Twitter, HDFC Bank said: We are restoring old Mobile banking app in the App Store and Playstore.The bank also said that those customers who were already using the old version will not be required to download the app again.The bank said that it is pulling down its new version of the mobile banking app until the further notice.'"
b'https://www.financialexpress.com',"b'HDFC Bank to restore mobile banking app\xe2\x80\x99s old version: Time, process; here\xe2\x80\x99s all you need to know'","b'The private sector lender is grappling with governance as well as non-performing asset issues and has seen resignations of three independent directors, including Chairman Ashok Chawla, in the recent past.Yes Bank Monday announced appointment of T S Vijayan, former Irdai chairman, as an additional director for five years with immediate effect.The private sector lender is grappling with governance as well as non-performing asset issues and has seen resignations of three independent directors, including Chairman Ashok Chawla, in the recent past.\xe2\x80\x9cWe would like to inform that the board of directors of the bank on December 3, 2018, have approved the appointment of T S Vijayan as an additional director (independent) of the bank with immediate effect and his appointment as independent director for a period of 5 years\xe2\x80\xa6,\xe2\x80\x9d the bank said in a regulatory filing.He has also held senior positions in various capacities at the Life Insurance Corporation of India and became its chairman in 2006.'"
b'https://www.financialexpress.com',b'Yes Bank appoints ex-Irdai chief TS Vijayan as additional director',"b'SBI said that they are very transparent when putting immovable properties, mortgaged with the Bank / attached by Court order to auction.For those looking to buy affordable residential or commercial property having the least chances of fraud and without any legal hassle, a good opportunity has cropped with SBI\xe2\x80\x99s mega e-auction sale.The State Bank of India\xe2\x80\x99s much-awaited Mega e-Auction is slated to be held on December 10th,wherein the firm is inviting bids will be opened for close to 1000 pieces of property from both commercial and residential spaces.Also read: Anil Ambani clears big hurdle ahead of RCom-Jio deal; gives Rs 1,400 crore guarantee to govt after SC order\n\nWhile dealing in real estate can be opaque, SBI said that they are very transparent when putting immovable properties, mortgaged with the Bank / attached by Court order to auction, by furnishing all the relevant details that can make it an attractive proposition for bidders to participate in the auctions.# Login ID and Password: Will be sent to the email ID of the bidders by e-auctioneers after the deposit of EMD and submission of KYC documents to the concerned branch.'"
b'https://www.financialexpress.com',"b'SBI mega e-auction on 10 Dec: 1,000 residential, commercial properties on sale; key things to know'","b'State-run banks need to be fundamentally reformed by allowing majority private sector participation in them as a way forward in resolving the crisis of massive non-performing assets (NPAs), or bad loans, former Chief Economic Advisor Arvind Subramanian has said.In his shortly to be released book \xe2\x80\x9cOf Counsel: The Challenges of the Modi-Jaitley Economy\xe2\x80\x9d, published by Penguin, Subramanian argues for a \xe2\x80\x9cgrand bargain\xe2\x80\x9d between the government and the Reserve Bank of India (RBI) to resolve NPAs which have accumulated to a staggering Rs 13 lakh crore, setting off a liquidity crunch and provoking a tiff between the Centre and the central bank.\xe2\x80\x9cIn return, the RBI would deploy its surplus capital to augment the resources for recapitalising PSBs and capitalising any new holding companies.\xe2\x80\x9d\n\nThe government\xe2\x80\x99s differences with the RBI centres on four issues \xe2\x80\x94 the former wanted liquidity support to head off any credit freeze risk, a relaxation in capital requirements for lenders, relaxing the prompt corrective action (PCA) rules for banks struggling with accumulated NPAs, and support for micro, small and medium enterprises.\xe2\x80\x9cThe government should also allow the RBI to implement the Prompt Corrective Action (PCA) framework for less strong banks,\xe2\x80\x9d he said.While the NPA crisis is a legacy of the lending boom during the high growth years up to 2010, the current liquidity crunch, particularly among non-banking finance companies, follows a series of defaults last month by the privately-run Infrastructure Leasing and Financial Services and banks hesitating to lend after a series of scams, most notably the Rs 14,000 crore fraud on state-run Punjab National Bank by two absconding jewellers Nirav Modi and Mehul Choksi.'"
b'https://www.financialexpress.com',b'Arvind Subramanian\xe2\x80\x99s idea to fight NPA mess: \xe2\x80\x98Allow majority private participation in PSBs\xe2\x80\x99',"b'The repo rate, at which RBI lends to other banks, was left unchanged at 6.50 per cent.However, India\xe2\x80\x99s economic growth slowed to 7.1 per cent in the September quarter after peaking to an over two-year high in the first three months of this fiscal, as consumption demand moderated and farm sector displayed signs of weakness.\xe2\x80\x9cWhile softer retail fuel prices will push core inflation lower, there will be significant divergence from headline inflation mainly on the back of higher prices of education and health,\xe2\x80\x9d Kotak Research said, adding that it expects RBI to maintain status-quo.Devendra Kumar Pant, Chief Economist, India Ratings and Research (Fitch Group), said 2018-19 may still end up with a GDP growth of 7.3 per cent and \xe2\x80\x9cRBI may get the much needed elbow room to keep the policy rate unchanged in the forthcoming bi monthly policy review on 5 December 2018\xe2\x80\x9d.Retail inflation based on Consumer Price Index (CPI) fell to a one-year low of 3.31 per cent in October on the back of cheaper kitchen staples, fruits and protein-rich items, as per latest available data.'"
b'https://www.financialexpress.com',b'RBI likely to keep interest rate unchanged on December 5',"b'SBI to sell 3 bad loan accounts to recover Rs 2,111 crore dues\n\nThe country\xe2\x80\x99s largest lender SBI has put up for sale three of its non-performing loan accounts to recover dues of Rs 2,110.71 crore.\xe2\x80\x9cIn terms of the bank\xe2\x80\x99s policy on sale of financial assets in line with the regulatory guidelines, we place these accounts for sale to banks/ARCs/NBFCs/ FIs etc, on the terms and conditions indicated there against,\xe2\x80\x9d SBI said in the auction notice on its website.Earlier on November 22, SBI held e-auction of 11 NPA accounts that had outstanding dues of Rs 1,019 crore towards the bank.READ ALSO | Trump to tweak H1B norms: Visas only for most-skilled, highest-paid\n\nNet NPAs stood at 4.84 per cent of the net advances, down from 4.53 per cent.The bank had posted a 69 per cent decline in consolidated net profit to Rs 576.46 crore for the second quarter of this fiscal.'"
b'https://www.financialexpress.com',"b'SBI to sell 3 bad loan accounts to recover Rs 2,111 crore dues'","b'\xe2\x80\x9cThe Reserve Bank of India has sanctioned the Scheme of amalgamation of the entire undertaking of SBM Bank (Mauritius) Limited, India with SBM Bank (India) Limited which has been granted licence by the Reserve Bank to carry on the business of banking in India through Wholly Owned Subsidiary (WOS) mode under the Banking Regulation Act,\xe2\x80\x9d RBI said in a release.All the branches of SBM Bank (Mauritius) Limited in India will function as branches of SBM Bank (India) Limited with effect from December 01, 2018, the RBI said.Earlier on November 21, State Bank of Mauritius, which has received a licence as a scheduled commercial bank in India, appointed Sidharth Rath as managing director.SBM Bank is the first foreign bank to set up a wholly owned subsidiary (WOS), to provide universal banking service with a focus on wholesale banking, trade finance, capital market and retail banking.Following the approval, the SBM Bank (India) Limited will start operation as scheduled commercial bank under the Banking Regulation Act, 1949 with effect from December 1, 2018, it had said.'"
b'https://www.financialexpress.com',b'Mauritius\xe2\x80\x99 SBM gets RBI approval to merge operations with its Indian subsidiary',"b'Bank unions Saturday called for a nationwide strike on December 26 to protest the proposed merger of Bank of Baroda, Dena Bank and Vijaya Bank.The government and the concerned banks were moving ahead with their decision for amalgamation and hence it was decided to give the call for strike, All India Bank Employees Association General Secretary C H Venkatachalam said.Following the government nod, the respective boards of these banks gave their approval for the amalgamation.The merged entity will be third largest lender of the country after State Bank of India (SBI) and HDFC Bank.As at June-end, the total business size of the three entities together was Rs 14.82 lakh crore.'"
b'https://www.financialexpress.com',b'Bank unions threaten nationwide strike on December 26',"b'Capital First, Capital First Home Finance and Capital First Securities are proposed to be merged with IDFC Bank.Capital First, Capital First Home Finance and Capital First Securities are proposed to be merged with IDFC Bank.Shareholders of IDFC Bank would vote on proposed name change during the period from December 4, 2018 to January 2, 2019, the bank said in a BSE filing Friday.IDFC Bank\xe2\x80\x99s board on January 13 approved the composite scheme of amalgamation.IDFC had applied for a banking licence in 2013 and got in-principle approval for the same from the RBI in the following year.'"
b'https://www.financialexpress.com',b'IDFC Bank to seek shareholders\xe2\x80\x99 nod next month for name change',"b'\xe2\x80\x9cBesides the fund-based outstanding of Rs 1,362.89 crore at reserve price of Rs 885.89 crore, the bidder would also be required to furnish guarantee/100% cash margin for the non-fund-based outstanding to the extent of Rs 171 crore, or the non-fund-based outstanding as on the date of assignment, whichever is higher, subject to a maximum of `219 crore (non-fund-based),\xe2\x80\x9d SBI said in an auction notice.In April, the apex court had passed its order directing status quo after Jayaswal Neco pleaded that it should not have been subjected to insolvency proceedings because a majority of its lenders had agreed to a restructuring plan for the company\xe2\x80\x99s debt.Jayaswal Neco owes its lenders Rs 3,522 crore and was named in the RBI\xe2\x80\x99s second list of large non-performing assets (NPAs) which were to be resolved under the bankruptcy law, unless resolved by other means by mid-December.For Sona Alloys, it will entertain bids that offer a mix of cash payments and security receipts (SRs), with haircuts ranging between 70% for a full-cash offer and 62% for a bid paying 25% in cash and the rest through SRs.Dinabandhu Mohapatra, MD and chief executive officer, BoI, said, \xe2\x80\x9cWe have recovered around Rs 282 crore during this quarter and that process will continue through Q3 and Q4 also.'"
b'https://www.financialexpress.com',"b'SBI and BoI seek bids for NPAs worth Rs 7,000 crore'","b'But unless policymaking is conducive to private investment, we will have problems like we are facing today,\xe2\x80\x9d Kumar told a conference on corporate governance organised by an advisory floated by ex-Sebi chairman M Damodaran.State Bank chairman Rajnish Kumar Thursday blamed some adverse policy interventions for the flight of private sector capital from infrastructure sectors and called for greater stability on the policy front.It can be noted that most of the over Rs 12-trillion of bad loans are from key infra space like power, steel, coal, telecom, and roads among others, where government or court-driven policy changes stranded dozens of projects either half way through implementation or never took off.\xe2\x80\x9cUnfortunately, many times the circulars issued by the RBI are creating more complications and this is one of the reasons why I am facing problems as far as financial closure of large projects is concerned,\xe2\x80\x9d Gadkari said, while speaking at an ET awards function.He said domestic banking has gone the American way, where banks get off at the first sign of trouble, from the earlier approach of tolerance and rehabilitate an account to protect the enterprise.'"
b'https://www.financialexpress.com',b'SBI blames adverse policies for missing private capital in infrastructure',"b'Chawla, a former bureaucrat, had resigned from the post of non-executive chairman, which, according to sources, was triggered in the wake of controversy on his continuance on the board of the bank while his name appeared in a CBI chargesheet in the Aircel-Maxis case.The private sector lender will recommend the name of new chairman for approval by the RBI after the meetings of the Nomination and Remuneration Committee (N&RC) and the board of directors scheduled for December 13.Also, one new member \xe2\x80\x94 Uttam Prakash Agarwal \xe2\x80\x94 has joined the board, taking the current strength to seven.Also, Yes Bank\xe2\x80\x99s Search and Selection Committee (SSC) and the N&RC are scheduled to meet on December 12 to discuss the final shortlist for new MD & CEO appointment as Kapoor cannot continue beyond January 31, 2019, as the RBI earlier in September declined to give him extension beyond this period.Continuing the slide further, the stock of Yes Bank witnessed an intra-day fall of 9.5 per cent but managed to close the session lower by 0.77 per cent at Rs 160.45 on the BSE following ratings downgrade by Moody\xe2\x80\x99s Investors Service, ICRA and CARE.'"
b'https://www.financialexpress.com',"b""Yes Bank's Rana Kapoor unlikely to contest for Chairman job""","b'India\xe2\x80\x99s NBFCs, loosely known as shadow banks, are facing stress on their balance sheets after a debt crisis hit a large infrastructure funding company in September\n\nIndia\xe2\x80\x99s central bank on Thursday relaxed rules for non-banking financial companies (NBFCs) to sell or securitise their loan books, in a bid to ease persistent stress in the sector.NBFCs can now securitise loans of more than five-year maturity after holding those for six months on their books, the Reserve Bank of India said.However, the relaxation on the minimum holding period will be allowed when the NBFC retains 20 percent of the book value of these loans, the RBI said.India\xe2\x80\x99s NBFCs, loosely known as shadow banks, are facing stress on their balance sheets after a debt crisis hit a large infrastructure funding company in September, triggering panic amongst investors and a cash crunch in the sector.Following the massive volatility in the financial markets, the RBI and the government have taken steps to ringfence the crisis and support financing needs of the sector, including providing additional liquidity to banks and credit enhancement for refinancing needs.'"
b'https://www.financialexpress.com',"b'RBI finally listens, gives another liquidity boost to NBFCs; relaxes asset securitisation norms'","b'In a regulatory filing, the bank said its Nomination & Renumeration Committee (N&RC) of the board and the board of directors are scheduled to meet on December 13.Yes Bank also reiterated that it is on track to find a successor to MD and chief executive Rana Kapoor and said the resignations of three board members will have no impact on the succession plan.Read Also| Yes Bank share price crashes 10% in 2 days as Moody\xe2\x80\x99s cuts rating; all you need to know\n\nIn the meantime, the bank has inducted Uttam Prakash Agarwal into its board, taking the current strength to seven members.Yes Bank\xe2\x80\x99s search & selection committee (SSC) and the N&RC are scheduled to meet on December 12 to discuss the final shortlist for new MD&CEO appointment.In September, the RBI decided against any extension for Rana Kapoor to continue as MD and CEO beyond January 31, 2019, and asked the bank to find a replacement.According to sources, the RBI did not want him to continue on the position due to under-reporting of bad loans as well as laxity in corporate governance.'"
b'https://www.financialexpress.com',b'Yes Bank board to suggest names for new chairman to RBI on December 13',"b'The new rates ranging from 5 to 10 bps will apply to retail deposits below Rs 1 crore with immediate effect, the bank said on its website.SBI hiked rates with a maturity period between one year and less than two years to 6.80% from 6.70%, a 10 bps hike, and for the period ranging between two years to less than three years, the bank raised rates by 5 bps to 6.80% from 6.75%.Similarly, term deposits for senior citizens have been hiked by 10 bps to 7.30% for one to less than two years and a hike of 5 bps to 7.30% for two to less than three years.The MCLR saw an upward movement over the past 4-5 months leading to a hike in the lending and deposit rates, data from RBI showed.Also Read| GDP back series data cuts UPA era growth rates; here\xe2\x80\x99s what former chief statisticians say\n\n\xe2\x80\x9cWe maintain our call that the RBI is unlikely to change the REPO rate,\xe2\x80\x9d said experts at Kotak Mahindra Bank.'"
b'https://www.financialexpress.com',b'SBI hikes deposit rates by up to 10 bps',"b'The agency had placed the bank on rating watch earlier this month and had said the resignations\xe2\x80\x93there were three so\n\nfar\xe2\x80\x93would impede the bank\xe2\x80\x99s ability to raise capital.The agency also warned of further downgrades if there are adverse developments on any of the above factors and added stability in deposit base is a key monitorable.The capital cushion for the bank has been \xe2\x80\x9cweakening\xe2\x80\x9d vis-a-vis the regulatory requirements, it said.The bank has been facing troubles since mid-September, when the RBI curtailed the term of its chief executive Rana\n\nKapoor, who is also among the promoters.The bank was later rocked by a series of resignations, starting with its non-executive chairman Ashok Chawla, which was succeeded by three other non-executive directors with R Chandrashekhar being the last one.'"
b'https://www.financialexpress.com',"b""After its parent Moody's, now Icra downgrades Yes Bank""","b'Private sector ICICI Bank has chalked out aggressive plans to grow its retail loan portfolio in Tamil Nadu by over 40 per cent to Rs 13,000 crore during current financial year, a top official said Wednesday.The bank also set a target on consumer loans to grow by 50 per cent in financial year 2018-19 to Rs 5,000 crore, ICICI Bank, Executive Director, Anup Bagchi told reporters here.The company\xe2\x80\x99s home loan disbursement was likely to grow by nearly 40 per cent to Rs 3,700 crore while agri-related loans by 30 per cent to Rs 4,300 crore during the current financial year, he added.The Confederation of ATM Industry (CATMi) recently warned that changes in regulatory landscape were making it unviable to operate ATMs and may lead to the closure of half of the 2.38 lakh units present in the country by March 2019.Bagchi said the bank would also focus on affordable housing segment and expanding its presence in Tier II and III cities like Erode, Hosur, Karur, Thanjavur as it is a key driver for home loan portfolio.'"
